Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
33,90,58,42,27,26,25,28,-49.74576187133789,-28.368349075317383,-1.9641753435134888,21.10219383239746,44.02114486694336,15.914568901062012,4.544732093811035,-44.84065246582031,-57.67314910888672,-52.40216827392578,-34.07853317260742,33.193275451660156,185.70848083496094,186.25259399414062,182.88502502441406,181.01296997070312,177.80274963378906,193.88206481933594
32,85,68,50,29,26,24,30,-49.97349166870117,-28.36509895324707,-1.9602056741714478,21.10819435119629,44.04096221923828,15.875941276550293,5.630314350128174,-44.840946197509766,-57.67435836791992,-52.40437316894531,-34.08675765991211,33.28998565673828,190.45712280273438,186.25254821777344,182.8867950439453,181.01568603515625,177.8101043701172,193.9912872314453
32,84,66,54,31,27,25,29,-49.758888244628906,-28.359962463378906,-1.9550429582595825,21.117719650268555,44.07180404663086,15.747055053710938,6.726358413696289,-44.8408203125,-57.6756591796875,-52.40745162963867,-34.097984313964844,33.48757553100586,195.03338623046875,186.25184631347656,182.888671875,181.01931762695312,177.8190460205078,194.26852416992188
32,91,70,54,30,27,25,30,-49.776824951171875,-28.356630325317383,-1.951911211013794,21.1241397857666,44.091487884521484,15.682268142700195,7.919217586517334,-44.84048843383789,-57.6764030456543,-52.409446716308594,-34.104637145996094,33.548370361328125,198.4601593017578,186.251220703125,182.88980102539062,181.02169799804688,177.82424926757812,194.22210693359375
30,85,67,57,31,28,25,28,-49.463539123535156,-28.35330581665039,-1.948682188987732,21.13085174560547,44.10892105102539,15.585531234741211,8.359427452087402,-44.84001922607422,-57.677181243896484,-52.4114875793457,-34.11034393310547,33.61212921142578,199.9990234375,186.25045776367188,182.8909454345703,181.0240478515625,177.82876586914062,194.21153259277344
28,85,68,51,30,30,25,25,-49.18547439575195,-28.347414016723633,-1.9403345584869385,21.143163681030273,44.11798095703125,15.499421119689941,8.751134872436523,-44.838775634765625,-57.679283142089844,-52.41516876220703,-34.11325454711914,33.665740966796875,201.4047393798828,186.2486572265625,182.89410400390625,181.02822875976562,177.83126831054688,194.25033569335938
27,84,70,46,30,29,25,22,-48.9662971496582,-28.343250274658203,-1.9336742162704468,21.152008056640625,44.123008728027344,15.404016494750977,9.03648853302002,-44.837738037109375,-57.68100357055664,-52.41783142089844,-34.1148681640625,33.71401596069336,202.43643188476562,186.24722290039062,182.89671325683594,181.03128051757812,177.83273315429688,194.246826171875
27,82,75,43,26,27,26,25,-48.63643264770508,-28.338577270507812,-1.9257428646087646,21.162036895751953,44.13066482543945,15.28615951538086,9.334734916687012,-44.83632278442383,-57.68314743041992,-52.420875549316406,-34.11734390258789,33.76789474487305,203.50927734375,186.24533081054688,182.89990234375,181.03475952148438,177.83514404296875,194.17132568359375
26,76,71,43,25,31,25,28,-48.23115158081055,-28.333330154418945,-1.9167563915252686,21.173526763916016,44.14080047607422,15.174246788024902,9.532288551330566,-44.83442306518555,-57.68571090698242,-52.4244384765625,-34.120628356933594,33.81809616088867,204.49386596679688,186.24290466308594,182.90379333496094,181.03895568847656,177.8384246826172,194.1273193359375
28,94,72,40,27,29,28,31,-47.88438034057617,-28.32478141784668,-1.901793360710144,21.193193435668945,44.15891647338867,15.004534721374512,9.67142391204834,-44.83061981201172,-57.690635681152344,-52.430599212646484,-34.12638473510742,33.89556884765625,205.22708129882812,186.23829650878906,182.9121551513672,181.04676818847656,177.84457397460938,194.13461303710938
29,93,73,41,27,28,26,31,-47.840152740478516,-28.31903839111328,-1.891083002090454,21.207473754882812,44.170005798339844,14.877751350402832,10.037257194519043,-44.827423095703125,-57.69447326660156,-52.435020446777344,-34.12968444824219,33.968658447265625,205.9964599609375,186.23468017578125,182.91943359375,181.0531768798828,177.84829711914062,194.20033264160156
32,86,63,48,27,29,26,31,-47.835716247558594,-28.313467025756836,-1.8799608945846558,21.222854614257812,44.179168701171875,14.771844863891602,10.287251472473145,-44.8238525390625,-57.69847106933594,-52.43977355957031,-34.13225173950195,34.020225524902344,206.4146728515625,186.23081970214844,182.92727661132812,181.06080627441406,177.85142517089844,194.18338012695312
32,84,56,45,26,30,25,31,-47.75318145751953,-28.305274963378906,-1.8629339933395386,21.247509002685547,44.193275451660156,14.67974853515625,10.49459457397461,-44.81805419921875,-57.70492935180664,-52.447628021240234,-34.13619613647461,34.05180740356445,206.78518676757812,186.22398376464844,182.93975830078125,181.07403564453125,177.85684204101562,194.0946502685547
33,81,58,44,26,26,26,30,-47.68012237548828,-28.297502517700195,-1.8459570407867432,21.27349853515625,44.2138786315918,14.612176895141602,10.631546020507812,-44.81184387207031,-57.71180725097656,-52.45635223388672,-34.142112731933594,34.079776763916016,206.98684692382812,186.2156524658203,182.95281982421875,181.0896453857422,177.86610412597656,193.9797821044922
34,62,59,43,25,28,22,28,-47.6700553894043,-28.29505729675293,-1.8403756618499756,21.282228469848633,44.222171783447266,14.593894958496094,10.658761978149414,-44.8097038269043,-57.71413803100586,-52.45933532714844,-34.14453887939453,34.08950424194336,206.9842529296875,186.2125701904297,182.95716857910156,181.0950469970703,177.87013244628906,193.93539428710938
32,68,57,44,27,26,23,28,-47.64944839477539,-28.288183212280273,-1.8238428831100464,21.30847930908203,44.25083541870117,14.544347763061523,10.764395713806152,-44.80310821533203,-57.721229553222656,-52.46844482421875,-34.15311050415039,34.11393737792969,207.0350341796875,186.20262145996094,182.97044372558594,181.11166381835938,177.8851776123047,193.81260681152344
34,70,61,42,27,25,24,30,-47.65855026245117,-28.282169342041016,-1.8078664541244507,21.33452796936035,44.283687591552734,14.496554374694824,10.838886260986328,-44.79649353027344,-57.72848129272461,-52.47762680053711,-34.16314697265625,34.16117858886719,206.9607696533203,186.191650390625,182.98397827148438,181.12857055664062,177.90386962890625,193.6013946533203
33,64,59,48,28,25,23,32,-47.659385681152344,-28.280345916748047,-1.8026823997497559,21.34303855895996,44.29538345336914,14.486617088317871,10.863068580627441,-44.794464111328125,-57.73082733154297,-52.48060989379883,-34.16672897338867,34.1812629699707,206.91152954101562,186.18829345703125,182.98841857910156,181.1341552734375,177.91078186035156,193.5441131591797
34,63,59,48,29,28,20,30,-47.67330551147461,-28.275760650634766,-1.7889765501022339,21.364953994750977,44.33198928833008,14.425094604492188,10.949723243713379,-44.78953552246094,-57.73678207397461,-52.48807144165039,-34.177703857421875,34.26301193237305,206.69798278808594,186.1800537109375,183.00003051757812,181.1488037109375,177.93310546875,193.3231201171875
31,62,59,46,30,30,22,29,-47.68540954589844,-28.273822784423828,-1.7811524868011475,21.37291717529297,44.35660171508789,14.375676155090332,10.935799598693848,-44.787986755371094,-57.73988723754883,-52.490577697753906,-34.18468475341797,34.3164176940918,206.31240844726562,186.1769256591797,183.00608825683594,181.15408325195312,177.94863891601562,193.10350036621094
31,51,60,45,30,32,22,30,-47.691707611083984,-28.272037506103516,-1.7729439735412598,21.379776000976562,44.381797790527344,14.297979354858398,10.691987037658691,-44.78733444213867,-57.74309539794922,-52.492652893066406,-34.19157028198242,34.31370162963867,205.3829803466797,186.1746368408203,183.01177978515625,181.15858459472656,177.96511840820312,192.78555297851562
25,48,55,40,31,31,20,29,-47.52513122558594,-28.268890380859375,-1.758508563041687,21.394376754760742,44.41409683227539,14.16855525970459,8.608000755310059,-44.78807067871094,-57.74910354614258,-52.49689483642578,-34.19992446899414,34.24576187133789,199.92417907714844,186.1722869873047,183.01947021484375,181.16758728027344,177.98587036132812,192.19570922851562
26,54,51,37,30,32,22,25,-47.28538513183594,-28.266382217407227,-1.747197151184082,21.4069766998291,44.42698287963867,14.079285621643066,5.5588507652282715,-44.78940200805664,-57.753753662109375,-52.500144958496094,-34.20274353027344,34.22437286376953,191.44273376464844,186.17132568359375,183.02383422851562,181.1747283935547,177.99366760253906,191.85984802246094
26,72,56,40,28,31,24,24,-47.504547119140625,-28.263465881347656,-1.7341784238815308,21.420454025268555,44.43669128417969,14.018502235412598,3.5820019245147705,-44.79140853881836,-57.75898361206055,-52.50312805175781,-34.204612731933594,34.210411071777344,183.66268920898438,186.17092895507812,183.0277099609375,181.1815948486328,177.99960327148438,191.5150909423828
26,75,57,44,29,29,23,28,-48.068477630615234,-28.25822639465332,-1.7114068269729614,21.440078735351562,44.44853973388672,13.985595703125,2.457045316696167,-44.795501708984375,-57.76765823364258,-52.50666046142578,-34.2065544128418,34.221466064453125,174.19619750976562,186.17117309570312,183.03289794921875,181.1903533935547,178.00665283203125,190.96527099609375
29,87,58,47,27,28,22,27,-48.37254333496094,-28.25374412536621,-1.6944383382797241,21.454248428344727,44.45553970336914,14.026938438415527,2.430992364883423,-44.79933547973633,-57.77366256713867,-52.50907516479492,-34.207584381103516,34.23566818237305,169.44024658203125,186.17230224609375,183.03506469726562,181.19607543945312,178.01063537597656,190.6826629638672
30,87,62,47,27,28,23,29,-48.04209518432617,-28.24805450439453,-1.6763184070587158,21.470165252685547,44.46403121948242,14.10888957977295,2.3453450202941895,-44.80439758300781,-57.77969741821289,-52.51176071166992,-34.20879364013672,34.236480712890625,165.028564453125,186.17442321777344,183.03619384765625,181.2018280029297,178.0150909423828,190.45750427246094
29,86,68,46,29,25,22,28,-47.4182243347168,-28.237865447998047,-1.648166537284851,21.497146606445312,44.482452392578125,14.261035919189453,2.389028787612915,-44.81354522705078,-57.78849411010742,-52.51643753051758,-34.21148681640625,34.229469299316406,161.46266174316406,186.17857360839844,183.03515625,181.21006774902344,178.02340698242188,190.1891326904297
28,72,71,43,33,26,22,29,-47.011802673339844,-28.23155403137207,-1.6286954879760742,21.51701545715332,44.499019622802734,14.381814956665039,2.467304229736328,-44.81930160522461,-57.79414367675781,-52.5200309753418,-34.21409606933594,34.232078552246094,160.09127807617188,186.1810302734375,183.03167724609375,181.2145538330078,178.02972412109375,189.88031005859375
31,68,73,43,30,27,22,27,-46.59403610229492,-28.22774314880371,-1.608071208000183,21.53860855102539,44.518951416015625,14.501055717468262,2.6023309230804443,-44.8228645324707,-57.799560546875,-52.524024963378906,-34.21739196777344,34.248531341552734,158.79879760742188,186.18235778808594,183.0247039794922,181.2174530029297,178.0360870361328,189.51910400390625
31,75,74,45,30,27,24,26,-45.9001579284668,-28.224637985229492,-1.5747406482696533,21.57491111755371,44.55563735961914,14.655013084411621,2.8953614234924316,-44.825836181640625,-57.80674743652344,-52.530433654785156,-34.223140716552734,34.354190826416016,156.9765167236328,186.18345642089844,183.0082244873047,181.21795654296875,178.0443572998047,189.0545654296875
31,75,75,45,31,27,25,23,-45.4323844909668,-28.22260856628418,-1.552412748336792,21.601741790771484,44.58407974243164,14.767339706420898,3.143634557723999,-44.827823638916016,-57.810611724853516,-52.53466033935547,-34.22713088989258,34.446102142333984,155.80653381347656,186.1842803955078,182.99627685546875,181.21514892578125,178.04891967773438,188.7452392578125
34,77,73,45,31,29,26,24,-45.01718521118164,-28.219572067260742,-1.5317400693893433,21.63017463684082,44.614532470703125,14.862687110900879,3.371143102645874,-44.83077621459961,-57.81391143798828,-52.53882598876953,-34.231101989746094,34.531593322753906,154.80210876464844,186.18557739257812,182.98605346679688,181.20993041992188,178.05276489257812,188.47134399414062
34,78,66,47,31,29,24,24,-44.63187026977539,-28.215421676635742,-1.5119903087615967,21.659759521484375,44.6458740234375,14.93754768371582,3.5936622619628906,-44.83481216430664,-57.81680679321289,-52.543067932128906,-34.234832763671875,34.61805725097656,153.81300354003906,186.1873779296875,182.97731018066406,181.20306396484375,178.05592346191406,188.1834716796875
32,94,62,43,32,29,25,25,-44.188926696777344,-28.20576286315918,-1.480895757675171,21.70490074157715,44.69221496582031,15.00508975982666,3.8355660438537598,-44.84412384033203,-57.82109069824219,-52.549644470214844,-34.23976516723633,34.7153205871582,152.724365234375,186.1922149658203,182.96568298339844,181.19091796875,178.0594482421875,187.8822784423828
31,80,63,35,36,29,25,28,-43.897274017333984,-28.192262649536133,-1.4518908262252808,21.7486572265625,44.7354736328125,15.044206619262695,4.065265655517578,-44.85680389404297,-57.82426834106445,-52.55645751953125,-34.24383544921875,34.80406188964844,151.90383911132812,186.1989288330078,182.9554443359375,181.17872619628906,178.06167602539062,187.63829040527344
31,88,67,35,35,28,26,31,-43.808128356933594,-28.188644409179688,-1.4438363313674927,21.761913299560547,44.74906921386719,15.053560256958008,4.135308265686035,-44.86013412475586,-57.82497024536133,-52.55862808227539,-34.2450065612793,34.832950592041016,151.6466827392578,186.2006378173828,182.9525909423828,181.1751251220703,178.06216430664062,187.55776977539062
30,89,69,33,37,26,27,32,-43.59248352050781,-28.181293487548828,-1.4243583679199219,21.794641494750977,44.78790283203125,15.079158782958984,4.31516695022583,-44.86673355102539,-57.82633590698242,-52.56428527832031,-34.24814224243164,34.89891815185547,151.04702758789062,186.20404052734375,182.9457244873047,181.166748046875,178.0630340576172,187.3876495361328
28,85,65,31,37,23,27,32,-43.482872009277344,-28.17689323425293,-1.4119271039962769,21.812610626220703,44.81324768066406,15.094801902770996,4.407310962677002,-44.87057113647461,-57.827110290527344,-52.56779098510742,-34.25012969970703,34.92619323730469,150.77735900878906,186.20620727539062,182.94207763671875,181.16317749023438,178.06338500976562,187.33460998535156
29,76,66,32,36,25,27,32,-43.3374137878418,-28.170717239379883,-1.3978400230407715,21.830135345458984,44.839508056640625,15.11111068725586,4.460988521575928,-44.875911712646484,-57.82792663574219,-52.57157897949219,-34.252227783203125,34.94697189331055,150.52410888671875,186.2095947265625,182.93865966796875,181.16073608398438,178.06375122070312,187.2948760986328
26,80,68,34,34,25,25,30,-43.09907913208008,-28.157594680786133,-1.3731451034545898,21.85749053955078,44.88018798828125,15.137375831604004,4.4999260902404785,-44.88719177246094,-57.829349517822266,-52.578285217285156,-34.25566101074219,34.97085189819336,150.20387268066406,186.2179412841797,182.93466186523438,181.1594696044922,178.06468200683594,187.2692413330078
28,72,69,34,36,27,22,27,-42.914432525634766,-28.146230697631836,-1.3541953563690186,21.877151489257812,44.90666198730469,15.151869773864746,4.498032093048096,-44.896915435791016,-57.83049774169922,-52.58363342285156,-34.25811004638672,34.985633850097656,150.01022338867188,186.2261962890625,182.93344116210938,181.16036987304688,178.0657958984375,187.2637176513672
